idindikator;mes;god;IDVarijanteStanovnistva;nVarijanteStanovnistva;IDTer;nTer;IDPol;nPol;IDStarGrupa;nStarGrupa;vrednost;idJedinicaMere;nJedinicaMere;nIzvorI;Indikator;IDStatusPodatka;nStatusPodatka
180203IND01;00;2041;3;High variant;RS21;Region Šumadije i Zapadne Srbije;0;Total;30-34;30–34;129177;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;4;Constant variant;RS21;Region Šumadije i Zapadne Srbije;0;Total;30-34;30–34;128365;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;5;Variant without migration (zero net migration);RS21;Region Šumadije i Zapadne Srbije;0;Total;30-34;30–34;92778;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;1;Low variant;RS22;Region Južne i Istočne Srbije;0;Total;30-34;30–34;69350;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;2;Medium variant;RS22;Region Južne i Istočne Srbije;0;Total;30-34;30–34;69350;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;3;High variant;RS22;Region Južne i Istočne Srbije;0;Total;30-34;30–34;69350;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;4;Constant variant;RS22;Region Južne i Istočne Srbije;0;Total;30-34;30–34;69047;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;5;Variant without migration (zero net migration);RS22;Region Južne i Istočne Srbije;0;Total;30-34;30–34;67204;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;1;Low variant;RS;REPUBLIC OF SERBIA;0;Total;35-39;35–39;446168;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;2;Medium variant;RS;REPUBLIC OF SERBIA;0;Total;35-39;35–39;446155;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;3;High variant;RS;REPUBLIC OF SERBIA;0;Total;35-39;35–39;446172;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;4;Constant variant;RS;REPUBLIC OF SERBIA;0;Total;35-39;35–39;442887;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;5;Variant without migration (zero net migration);RS;REPUBLIC OF SERBIA;0;Total;35-39;35–39;351092;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;1;Low variant;RS1;SRBIJA – SEVER;0;Total;35-39;35–39;240529;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;2;Medium variant;RS1;SRBIJA – SEVER;0;Total;35-39;35–39;240516;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;3;High variant;RS1;SRBIJA – SEVER;0;Total;35-39;35–39;240533;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;4;Constant variant;RS1;SRBIJA – SEVER;0;Total;35-39;35–39;238774;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;5;Variant without migration (zero net migration);RS1;SRBIJA – SEVER;0;Total;35-39;35–39;170049;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;1;Low variant;RS11;Beogradski region;0;Total;35-39;35–39;129646;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;2;Medium variant;RS11;Beogradski region;0;Total;35-39;35–39;129633;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;3;High variant;RS11;Beogradski region;0;Total;35-39;35–39;129650;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;4;Constant variant;RS11;Beogradski region;0;Total;35-39;35–39;128900;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;5;Variant without migration (zero net migration);RS11;Beogradski region;0;Total;35-39;35–39;76401;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;1;Low variant;RS12;Region Vojvodine;0;Total;35-39;35–39;110883;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;2;Medium variant;RS12;Region Vojvodine;0;Total;35-39;35–39;110883;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;3;High variant;RS12;Region Vojvodine;0;Total;35-39;35–39;110883;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;4;Constant variant;RS12;Region Vojvodine;0;Total;35-39;35–39;109874;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;5;Variant without migration (zero net migration);RS12;Region Vojvodine;0;Total;35-39;35–39;93648;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;1;Low variant;RS2;SRBIJA – JUG;0;Total;35-39;35–39;205639;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;2;Medium variant;RS2;SRBIJA – JUG;0;Total;35-39;35–39;205639;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;3;High variant;RS2;SRBIJA – JUG;0;Total;35-39;35–39;205639;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;4;Constant variant;RS2;SRBIJA – JUG;0;Total;35-39;35–39;204113;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;5;Variant without migration (zero net migration);RS2;SRBIJA – JUG;0;Total;35-39;35–39;181043;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;1;Low variant;RS21;Region Šumadije i Zapadne Srbije;0;Total;35-39;35–39;127585;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;2;Medium variant;RS21;Region Šumadije i Zapadne Srbije;0;Total;35-39;35–39;127585;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;3;High variant;RS21;Region Šumadije i Zapadne Srbije;0;Total;35-39;35–39;127585;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;4;Constant variant;RS21;Region Šumadije i Zapadne Srbije;0;Total;35-39;35–39;126515;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;5;Variant without migration (zero net migration);RS21;Region Šumadije i Zapadne Srbije;0;Total;35-39;35–39;102604;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;1;Low variant;RS22;Region Južne i Istočne Srbije;0;Total;35-39;35–39;78054;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;2;Medium variant;RS22;Region Južne i Istočne Srbije;0;Total;35-39;35–39;78054;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;3;High variant;RS22;Region Južne i Istočne Srbije;0;Total;35-39;35–39;78054;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;4;Constant variant;RS22;Region Južne i Istočne Srbije;0;Total;35-39;35–39;77598;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;5;Variant without migration (zero net migration);RS22;Region Južne i Istočne Srbije;0;Total;35-39;35–39;78439;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;1;Low variant;RS;REPUBLIC OF SERBIA;0;Total;40-44;40–44;418127;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;2;Medium variant;RS;REPUBLIC OF SERBIA;0;Total;40-44;40–44;418112;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;3;High variant;RS;REPUBLIC OF SERBIA;0;Total;40-44;40–44;418130;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;4;Constant variant;RS;REPUBLIC OF SERBIA;0;Total;40-44;40–44;414019;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;5;Variant without migration (zero net migration);RS;REPUBLIC OF SERBIA;0;Total;40-44;40–44;346737;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;1;Low variant;RS1;SRBIJA – SEVER;0;Total;40-44;40–44;227861;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;2;Medium variant;RS1;SRBIJA – SEVER;0;Total;40-44;40–44;227846;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;3;High variant;RS1;SRBIJA – SEVER;0;Total;40-44;40–44;227864;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;4;Constant variant;RS1;SRBIJA – SEVER;0;Total;40-44;40–44;225629;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;5;Variant without migration (zero net migration);RS1;SRBIJA – SEVER;0;Total;40-44;40–44;164946;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;1;Low variant;RS11;Beogradski region;0;Total;40-44;40–44;124259;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;2;Medium variant;RS11;Beogradski region;0;Total;40-44;40–44;124244;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;3;High variant;RS11;Beogradski region;0;Total;40-44;40–44;124262;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;4;Constant variant;RS11;Beogradski region;0;Total;40-44;40–44;123284;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;5;Variant without migration (zero net migration);RS11;Beogradski region;0;Total;40-44;40–44;72374;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;1;Low variant;RS12;Region Vojvodine;0;Total;40-44;40–44;103602;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;2;Medium variant;RS12;Region Vojvodine;0;Total;40-44;40–44;103602;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;3;High variant;RS12;Region Vojvodine;0;Total;40-44;40–44;103602;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;4;Constant variant;RS12;Region Vojvodine;0;Total;40-44;40–44;102345;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;5;Variant without migration (zero net migration);RS12;Region Vojvodine;0;Total;40-44;40–44;92572;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;1;Low variant;RS2;SRBIJA – JUG;0;Total;40-44;40–44;190266;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;2;Medium variant;RS2;SRBIJA – JUG;0;Total;40-44;40–44;190266;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;3;High variant;RS2;SRBIJA – JUG;0;Total;40-44;40–44;190266;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;4;Constant variant;RS2;SRBIJA – JUG;0;Total;40-44;40–44;188390;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;5;Variant without migration (zero net migration);RS2;SRBIJA – JUG;0;Total;40-44;40–44;181791;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;1;Low variant;RS21;Region Šumadije i Zapadne Srbije;0;Total;40-44;40–44;112497;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;2;Medium variant;RS21;Region Šumadije i Zapadne Srbije;0;Total;40-44;40–44;112497;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;3;High variant;RS21;Region Šumadije i Zapadne Srbije;0;Total;40-44;40–44;112497;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;4;Constant variant;RS21;Region Šumadije i Zapadne Srbije;0;Total;40-44;40–44;111206;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;5;Variant without migration (zero net migration);RS21;Region Šumadije i Zapadne Srbije;0;Total;40-44;40–44;101407;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;1;Low variant;RS22;Region Južne i Istočne Srbije;0;Total;40-44;40–44;77769;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;2;Medium variant;RS22;Region Južne i Istočne Srbije;0;Total;40-44;40–44;77769;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;3;High variant;RS22;Region Južne i Istočne Srbije;0;Total;40-44;40–44;77769;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;4;Constant variant;RS22;Region Južne i Istočne Srbije;0;Total;40-44;40–44;77184;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;5;Variant without migration (zero net migration);RS22;Region Južne i Istočne Srbije;0;Total;40-44;40–44;80384;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;1;Low variant;RS;REPUBLIC OF SERBIA;0;Total;45-49;45–49;440807;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;2;Medium variant;RS;REPUBLIC OF SERBIA;0;Total;45-49;45–49;440808;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;3;High variant;RS;REPUBLIC OF SERBIA;0;Total;45-49;45–49;440808;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;4;Constant variant;RS;REPUBLIC OF SERBIA;0;Total;45-49;45–49;434713;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;5;Variant without migration (zero net migration);RS;REPUBLIC OF SERBIA;0;Total;45-49;45–49;399468;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;1;Low variant;RS1;SRBIJA – SEVER;0;Total;45-49;45–49;242085;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;2;Medium variant;RS1;SRBIJA – SEVER;0;Total;45-49;45–49;242086;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;3;High variant;RS1;SRBIJA – SEVER;0;Total;45-49;45–49;242086;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;4;Constant variant;RS1;SRBIJA – SEVER;0;Total;45-49;45–49;238726;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;5;Variant without migration (zero net migration);RS1;SRBIJA – SEVER;0;Total;45-49;45–49;191003;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;1;Low variant;RS11;Beogradski region;0;Total;45-49;45–49;130941;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;2;Medium variant;RS11;Beogradski region;0;Total;45-49;45–49;130942;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;3;High variant;RS11;Beogradski region;0;Total;45-49;45–49;130942;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;4;Constant variant;RS11;Beogradski region;0;Total;45-49;45–49;129469;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;5;Variant without migration (zero net migration);RS11;Beogradski region;0;Total;45-49;45–49;83115;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;1;Low variant;RS12;Region Vojvodine;0;Total;45-49;45–49;111144;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;2;Medium variant;RS12;Region Vojvodine;0;Total;45-49;45–49;111144;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;3;High variant;RS12;Region Vojvodine;0;Total;45-49;45–49;111144;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;4;Constant variant;RS12;Region Vojvodine;0;Total;45-49;45–49;109257;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;5;Variant without migration (zero net migration);RS12;Region Vojvodine;0;Total;45-49;45–49;107888;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;1;Low variant;RS2;SRBIJA – JUG;0;Total;45-49;45–49;198722;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;2;Medium variant;RS2;SRBIJA – JUG;0;Total;45-49;45–49;198722;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;3;High variant;RS2;SRBIJA – JUG;0;Total;45-49;45–49;198722;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;4;Constant variant;RS2;SRBIJA – JUG;0;Total;45-49;45–49;195987;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;5;Variant without migration (zero net migration);RS2;SRBIJA – JUG;0;Total;45-49;45–49;208465;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;1;Low variant;RS21;Region Šumadije i Zapadne Srbije;0;Total;45-49;45–49;111534;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;2;Medium variant;RS21;Region Šumadije i Zapadne Srbije;0;Total;45-49;45–49;111534;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;3;High variant;RS21;Region Šumadije i Zapadne Srbije;0;Total;45-49;45–49;111534;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;4;Constant variant;RS21;Region Šumadije i Zapadne Srbije;0;Total;45-49;45–49;109708;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;5;Variant without migration (zero net migration);RS21;Region Šumadije i Zapadne Srbije;0;Total;45-49;45–49;115730;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;1;Low variant;RS22;Region Južne i Istočne Srbije;0;Total;45-49;45–49;87188;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;2;Medium variant;RS22;Region Južne i Istočne Srbije;0;Total;45-49;45–49;87188;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;3;High variant;RS22;Region Južne i Istočne Srbije;0;Total;45-49;45–49;87188;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;4;Constant variant;RS22;Region Južne i Istočne Srbije;0;Total;45-49;45–49;86279;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;5;Variant without migration (zero net migration);RS22;Region Južne i Istočne Srbije;0;Total;45-49;45–49;92735;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;1;Low variant;RS;REPUBLIC OF SERBIA;0;Total;50-54;50–54;447320;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;2;Medium variant;RS;REPUBLIC OF SERBIA;0;Total;50-54;50–54;447324;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;3;High variant;RS;REPUBLIC OF SERBIA;0;Total;50-54;50–54;447323;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;4;Constant variant;RS;REPUBLIC OF SERBIA;0;Total;50-54;50–54;438191;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;5;Variant without migration (zero net migration);RS;REPUBLIC OF SERBIA;0;Total;50-54;50–54;431346;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;1;Low variant;RS1;SRBIJA – SEVER;0;Total;50-54;50–54;248751;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;2;Medium variant;RS1;SRBIJA – SEVER;0;Total;50-54;50–54;248755;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;3;High variant;RS1;SRBIJA – SEVER;0;Total;50-54;50–54;248754;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;4;Constant variant;RS1;SRBIJA – SEVER;0;Total;50-54;50–54;243640;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;5;Variant without migration (zero net migration);RS1;SRBIJA – SEVER;0;Total;50-54;50–54;213786;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;1;Low variant;RS11;Beogradski region;0;Total;50-54;50–54;133518;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;2;Medium variant;RS11;Beogradski region;0;Total;50-54;50–54;133522;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;3;High variant;RS11;Beogradski region;0;Total;50-54;50–54;133521;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;4;Constant variant;RS11;Beogradski region;0;Total;50-54;50–54;131249;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;5;Variant without migration (zero net migration);RS11;Beogradski region;0;Total;50-54;50–54;95969;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;1;Low variant;RS12;Region Vojvodine;0;Total;50-54;50–54;115233;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;2;Medium variant;RS12;Region Vojvodine;0;Total;50-54;50–54;115233;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;3;High variant;RS12;Region Vojvodine;0;Total;50-54;50–54;115233;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;4;Constant variant;RS12;Region Vojvodine;0;Total;50-54;50–54;112391;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;5;Variant without migration (zero net migration);RS12;Region Vojvodine;0;Total;50-54;50–54;117817;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;1;Low variant;RS2;SRBIJA – JUG;0;Total;50-54;50–54;198569;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;2;Medium variant;RS2;SRBIJA – JUG;0;Total;50-54;50–54;198569;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;3;High variant;RS2;SRBIJA – JUG;0;Total;50-54;50–54;198569;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;4;Constant variant;RS2;SRBIJA – JUG;0;Total;50-54;50–54;194551;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;5;Variant without migration (zero net migration);RS2;SRBIJA – JUG;0;Total;50-54;50–54;217560;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;1;Low variant;RS21;Region Šumadije i Zapadne Srbije;0;Total;50-54;50–54;110811;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;2;Medium variant;RS21;Region Šumadije i Zapadne Srbije;0;Total;50-54;50–54;110811;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;3;High variant;RS21;Region Šumadije i Zapadne Srbije;0;Total;50-54;50–54;110811;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;4;Constant variant;RS21;Region Šumadije i Zapadne Srbije;0;Total;50-54;50–54;108150;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;5;Variant without migration (zero net migration);RS21;Region Šumadije i Zapadne Srbije;0;Total;50-54;50–54;123303;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;1;Low variant;RS22;Region Južne i Istočne Srbije;0;Total;50-54;50–54;87758;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;2;Medium variant;RS22;Region Južne i Istočne Srbije;0;Total;50-54;50–54;87758;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;3;High variant;RS22;Region Južne i Istočne Srbije;0;Total;50-54;50–54;87758;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;4;Constant variant;RS22;Region Južne i Istočne Srbije;0;Total;50-54;50–54;86401;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;5;Variant without migration (zero net migration);RS22;Region Južne i Istočne Srbije;0;Total;50-54;50–54;94257;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;1;Low variant;RS;REPUBLIC OF SERBIA;0;Total;55-59;55–59;468918;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;2;Medium variant;RS;REPUBLIC OF SERBIA;0;Total;55-59;55–59;468914;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;3;High variant;RS;REPUBLIC OF SERBIA;0;Total;55-59;55–59;468920;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;4;Constant variant;RS;REPUBLIC OF SERBIA;0;Total;55-59;55–59;454433;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;5;Variant without migration (zero net migration);RS;REPUBLIC OF SERBIA;0;Total;55-59;55–59;460693;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;1;Low variant;RS1;SRBIJA – SEVER;0;Total;55-59;55–59;264186;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;2;Medium variant;RS1;SRBIJA – SEVER;0;Total;55-59;55–59;264182;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;3;High variant;RS1;SRBIJA – SEVER;0;Total;55-59;55–59;264188;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;4;Constant variant;RS1;SRBIJA – SEVER;0;Total;55-59;55–59;255981;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;5;Variant without migration (zero net migration);RS1;SRBIJA – SEVER;0;Total;55-59;55–59;245280;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;1;Low variant;RS11;Beogradski region;0;Total;55-59;55–59;140809;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;2;Medium variant;RS11;Beogradski region;0;Total;55-59;55–59;140805;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;3;High variant;RS11;Beogradski region;0;Total;55-59;55–59;140811;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;4;Constant variant;RS11;Beogradski region;0;Total;55-59;55–59;137111;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;5;Variant without migration (zero net migration);RS11;Beogradski region;0;Total;55-59;55–59;119613;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;1;Low variant;RS12;Region Vojvodine;0;Total;55-59;55–59;123377;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;2;Medium variant;RS12;Region Vojvodine;0;Total;55-59;55–59;123377;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;3;High variant;RS12;Region Vojvodine;0;Total;55-59;55–59;123377;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;4;Constant variant;RS12;Region Vojvodine;0;Total;55-59;55–59;118870;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;5;Variant without migration (zero net migration);RS12;Region Vojvodine;0;Total;55-59;55–59;125667;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;1;Low variant;RS2;SRBIJA – JUG;0;Total;55-59;55–59;204732;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;2;Medium variant;RS2;SRBIJA – JUG;0;Total;55-59;55–59;204732;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2041;3;High variant;RS2;SRBIJA – JUG;0;Total;55-59;55–59;204732;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
